geneNames	GSM2690785	GSM2690786	GSM2690787	GSM2690788	GSM2690789	GSM2690790
CYP4B1	118.915092	120.207146	160.012726	343.999817	225.594193	206.225281
CYP4F11	38.7165435	71.4617235	24.8295615	29.913027	22.640278	57.360672
CYP4F12	382.556305	501.651855	617.060547	1208.98486	310.495239	1327.48987
CYP4F2	86.651306	222.430542	159.093109	659.333008	76.815231	585.898315
CYP4F22	9.218225	16.090719	15.633427	27.420275	13.745883	42.337639
CYP4F2|CYP4F3	14.749159	50.165184	17.012848	94.7245865	14.5544645	249.9286385
CYP4F3	18.436449	68.148933	29.427628	27.420275	9.702976	86.041008
CYP4F30P	3.68729	7.572104	5.51768	8.724633	7.277232	16.388763
CYP4F8	8.296402	13.251181	8.27652	43.623165	11.320139	31.411797
CYP4V2	1992.5191335	2098.8924245	1046.979822	980.2748485	2785.966956	1412.1651225
CYP4X1	900.620483	1075.23865	835.008911	2931.47681	1809.6051	1827.34717
CYP4Z1	6.452757	12.304668	10.115748	16.20289	9.702976	24.583145
CYP51A1	168.693512	196.874695	111.273216	270.463623	463.317108	275.877502
CYP7A1	7.8354905	10.4116425	17.472654	19.942019	9.2986855	25.948875
CYP7B1	26.732851	24.609337	22.070721	26.173899	81.666718	55.994942
CYP8B1	58.074814	66.255905	85.52404	186.956421	43.663391	109.258423
CYR61	601.950073	777.087097	190.35997	201.912933	544.175232	1072.09827
CYS1	457.223938	276.381775	73.569069	1870.81067	1949.48962	1058.44092
CYSLTR1	17.514626	21.769798	8.27652	41.130413	12.937302	40.971909
CYSLTR2	3.68729	7.572104	0.919613	9.971009	5.660069	5.462921
CYSTM1	14131.5381	14967.209	9451.78613	20936.627	27903.334	23898.9141
CYTH1	1053.64307	973.01532	1013.41394	742.84021	994.555054	820.803894
CYTH2	404.680054	495.0262755	322.7842865	1818.462816	620.1819155	1532.349379
CYTH3	2514.73169	2195.90991	4231.14111	4371.04102	5135.30029	3859.55371
CYTH4	61.762104	113.581551	112.192833	81.01445	48.514881	34.143257
CYTIP	316.185089	294.365509	459.806671	41.130413	62.260765	131.110107
CYTL1	12.905514	16.090719	15.633427	38.637661	16.980209	23.217415
CYYR1	421.272858	434.449432	255.652512	248.028854	575.7099	266.317413
CYorf17	30.420139	130.61879	48.73951	51.101421	55.792114	106.526962
D2HGDH	4101.18799	4866.02295	5562.74121	10440.8926	2469.40747	8767.98828
DAAM1	295.9049985	301.4643705	289.678215	585.796797	519.513504	681.499405
DAAM2	126.289673	124.939705	167.369629	94.724587	145.544647	127.012917
DAB1	18.89736	23.1895665	29.4276265	92.855024	24.6617315	73.7494355
DAB2	777.0963045	1318.0192905	456.128235	436.23164	379.6289485	630.9673865
DAB2IP	10.140047	11.3581555	12.874587	23.6811465	105.9241565	17.0716285
DACH1	51.622055	96.544319	69.890617	356.463593	642.822205	401.524719
DACH2	9.218225	16.090719	19.31188	85.999954	59.02644	62.823593
DACT1	23.9673835	35.0209775	19.3118795	69.797066	58.6221485	77.163765
DACT2	212.940979	316.135315	230.822952	1237.65149	260.36319	1368.46179
DACT3	3.68729	6.62559	6.437294	9.971009	4.042907	16.388763
DAD1	4313.20703	3989.552125	1977.628509	6686.808105	9886.524435	3165.079955
DAG1	3475.27051	3152.83472	4571.39795	8391.85059	7358.09033	5518.91602
DAGLA	3.68729	8.518617	7.356907	7.478257	5.660069	10.925842
DAGLB	482.113129	513.01001	1804.28137	391.362122	245.000153	357.82135
DAK	1535.75618	1116.8852275	1831.41005	4070.6644745	1425.124632	2055.4241035
DALRD3	30.420139	2.839539	5.51768	38.637661	88.135368	46.43483
DANCR	332.777893	243.25383	251.054443	1110.52112	1602.60828	509.417389
DAND5	0	0	-0.919613	4.985505	0	2.731461
DAO	5.530934	12.304668	5.51768	115.912979	8.085814	66.920784
DAOA	10.140047	10.411642	13.794201	18.695643	9.702976	24.583145
DAOA-AS1	32.263786	42.593082	44.141441	79.768074	36.386162	90.138199
DAP	1548.66162	1398.94617	679.594299	2808.08545	2838.12061	1184.08813
DAP3	315.263275	367.247009	362.327667	233.072342	332.326935	258.123016
DAPK1	667.399414	588.731018	526.938477	653.101135	823.944397	782.563477
DAPK2	573.834465	650.7276435	1477.818665	1921.2888175	555.091087	1774.083618
DAPK3	184.3644935	289.159702	301.173374	334.6520005	185.56942	462.9825555
DAPL1	13.827336	14.197694	97.479019	64.811562	77.62381	69.652245
DAPP1	97.713181	116.421089	100.237854	132.115875	71.155159	157.05899
DARC	26.271938	33.1279515	20.231494	133.9854375	33.960417	102.4297715
DARS	5188.93848	4630.34131	2872.87207	1142.92688	3599.8042	1139.01904
DARS2	104.165932	110.742012	99.318245	271.709991	240.957245	117.452805
DAXX	1369.82812	1085.65039	3687.64966	1241.39062	853.053345	1742.67188
DAZ3|DAZ4|DAZ2|DAZ1	275.624908	57.737289	50.578735	13.710137	39.620487	19.120224
DAZAP1	6785.53467	5671.50537	13675.5703	13397.2969	5373.02295	10003.9746
DAZAP2	736.075194	717.930077	272.2055605	627.5504205	1728.7469885	953.962633
DAZL	3.68729	6.62559	5.51768	9.971009	4.042907	10.925842
DBC1	160.39711	239.467773	104.835922	343.999817	114.009972	290.900543
DBF4	33.185608	39.753544	38.62376	109.681099	32.343254	128.378647
DBF4B	127.2114945	202.553772	148.517563	1093.695098	198.5067215	1048.197996
DBH	16.592804	35.020977	21.151108	135.854996	54.17495	124.281456
DBH-AS1	137.351547	93.704781	255.652512	408.811371	84.092461	193.933701
DBI	2866.86768	3361.06738	4552.08594	4803.53369	4862.80811	4295.22168
DBN1	330.934265	379.551697	359.568817	1366.02832	858.713379	931.42804
DBNDD1	8.296402	9.46513	6.437294	17.449266	8.085814	15.023033
DBNDD2	74.206705	114.0548115	81.385786	226.840456	83.2838765	168.667694
DBNDD2|SYS1-DBNDD2	2469.56226	1822.98389	3214.04858	1963.04248	3569.07812	1602.00159
DBNL	1715.5116	2311.38452	4394.83203	3459.94019	1668.91187	2706.87744
DBP	86.65131	159.0141755	117.71051	224.3477175	62.2607625	186.422188
DBR1	10.140047	17.037233	5.51768	2.492752	13.745883	8.194382
DBT	9.218224	11.831412	7.356907	18.6956425	27.087475	19.803089
DBX1	3.68729	10.411642	6.437294	14.956514	2.425744	19.120224
DBX2	0	0	0	0	0	1.36573
DCAF10	110.1577795	121.153656	69.8906165	109.057917	272.0876195	126.3300555
DCAF11	117.071449	146.709503	68.971001	335.275177	278.960571	230.808411
DCAF12	1997.128297	2510.6255505	2485.255036	1984.2308675	2626.676423	2125.0763245
DCAF12L1	9.218225	17.983746	0.919613	9.971009	27.491766	16.388763
DCAF12L2	27.654673	141.030426	45.061054	457.420044	142.310318	622.77301
DCAF13|DCAF13P3	665.555786	696.633545	660.28241	442.463531	953.317444	443.862335
DCAF15	2.765467	4.732565	4.598067	7.478257	4.042907	6.828651
DCAF16	2295.3378195	2321.796347	5016.4909935	3332.18665	2836.0989895	4020.0271885
DCAF17	226.3074135	314.7155465	242.318119	873.7096845	245.000152	648.0390365
DCAF4	94.947708	99.383858	81.845589	113.420227	150.396133	146.133148
DCAF4L1	57.152992	69.095444	72.649452	104.695595	71.155159	140.670227
DCAF4L2	18.89736	21.769797	28.048207	35.521721	21.4274055	41.654774
DCAF5	25.811028	26.502361	23.909946	44.869541	45.280556	49.16629
DCAF6	1354.6180055	1380.962431	1336.1981605	1074.999435	1619.9927535	886.3589775
DCAF7	126.289673	175.104889	84.604431	233.072342	268.449005	169.350555
DCAF8	1615.95471	1943.19104	1815.31677	2804.34644	2101.50293	1801.39819
DCAF8L1	1.843645	3.786052	5.51768	6.231881	2.425744	9.560112
DCAF8L2	18.436449	19.876772	26.668787	57.333302	16.171627	60.092133
DCAKD	4.609112	95.597809	88.282883	231.825958	96.221184	147.498871
DCBLD1	141.038834	214.858444	184.842285	198.173813	226.402771	210.322464
DCBLD2	99.556824	224.323563	153.575424	78.521698	427.739532	137.938751
DCC	11.9836915	17.037233	9.6559405	16.826079	9.2986855	34.826122
DCD	0.921822	4.732565	6.437294	23.681147	6.468651	19.120224
DCDC1	9.218225	17.037233	26.668787	26.173899	11.320139	47.80056
DCDC2	76.511261	120.680401	60.694481	251.1447905	294.7279055	444.545212
DCDC2B	47.934765	70.041954	63.453323	244.289734	56.600693	193.933701
DCDC2C	25.811027	31.708184	42.7620225	85.9999555	24.661731	94.918251
DCDC5	6.452757	13.251181	11.03536	9.971009	6.468651	15.023033
DCHS1	724.552429	618.072937	1188.1405	575.825806	439.868256	886.358948
DCHS2	12.59824	14.197694	14.4072763333333	19.5265596666667	12.9373013333333	21.396441
DCK	264.102112	302.4108885	263.4692365	95.3477785	680.8254955	172.764885
DCLK1	110.618689333333	115.159075666667	51.1918106666667	47.7777533333333	25.6050763333333	48.2558033333333
DCLK2	2425.3147	1609.07202	2977.70801	2189.88281	1186.99744	1546.00671
DCLK3	33.185608	48.745416	50.118927	138.97094	41.641938	136.5730285
DCLRE1A	230.455612	227.163101	171.04808	134.608627	363.05304	111.989883
DCLRE1B	62.683926	131.565292	53.337574	114.666603	73.580902	87.406738
DCLRE1C	245.66568	334.592316	390.375885	138.9709395	283.8120575	243.782852
DCLRE1CP1	21.201916	46.379135	22.990334	57.333302	36.386162	71.017975
DCN	145.6479415	83.2931405	89.2024975	2159.34668	4110.42334	1260.5690635
DCP1A	200.035473	204.4467965	163.2313765	292.275204	295.940781	230.8084225
DCP1B	27.654673	48.27216	29.427628	57.333302	32.343254	61.457863
DCP2	257.188453	396.5889185	289.678196	123.3912405	340.4127415	201.445221
DCPS	660.024841	520.582092	297.954742	1915.68018	4004.09497	591.361206
DCST1	113.384155	130.61879	140.700851	326.550568	101.07267	285.437622
DCST2	7.374579	7.572104	8.27652	22.434771	8.894395	19.120224
DCSTAMP	2.765467	11.358155	10.115748	13.710137	7.277232	17.754494
DCT	79.276726	115.474579	105.755539	64.811562	43.663391	103.795502
DCTD	865.591248	753.424316	563.722961	796.434387	1409.3573	568.143799
DCTN1	2397.199226	2286.775156	3326.701387	3109.708518	2039.242131	3492.855282
DCTN2	818.578308	1328.90417	1298.49402	857.506775	1275.94141	1154.04211
DCTN3	287.6086015	247.0398715	14.713813	618.8257805	730.55327	263.5859455
DCTN4	402.836395	503.544891	568.321045	174.492661	626.650574	230.808411
DCTN5	523.902416	492.502251666667	743.660670333333	1204.41483066667	470.055291333333	1008.36421766667
DCTN6	219.3937375	103.6431655	24.82956	175.739044	362.2444455	146.8160015
DCTPP1	1074.84497	1042.11072	853.401184	3891.18628	2179.12671	2675.46558
DCUN1D1	34.10743	66.255905	46.90028	58.579678	97.029762	80.578087
DCUN1D2	481.6522105	477.0425265	568.321038	501.666397	602.3931105	581.8011155
DCUN1D3	389.930878	357.781891	683.272705	357.709961	230.445679	356.455597
DCUN1D4	813.969177	829.145325	522.340393	483.593964	803.729858	513.514587
DCUN1D5	520.8296815	455.2727355	681.433485	502.2895965	682.442626	456.153923
DCX	34.10743	51.111698	115.871284	68.55069	29.108929	127.012917
DCXR	167.771683	229.056137	138.861618	2619.88257	382.458984	759.346069
DDA1	195.119079	323.391920666667	359.262296666667	310.347665	214.543583333333	380.128273
DDAH1	832.40564	1338.36926	366.92572	1321.15869	1609.0769	1155.40784
DDAH2	8553.58984	7352.5127	12643.7637	11203.6748	11050.8809	13298.1162
DDB1	2701.24707	3081.84613066667	3688.56933466667	3722.51005	4205.97058	2475.1586
DDB2	2288.88501	2544.22681	1512.76404	469.88382	670.313965	528.537598
DDC	1239.851215	1554.647547	343.0157945	2206.085686	181.9308015	1178.625239
DDHD1	31.341963	44.486107	38.62376	17.449266	28.300346	42.337639
DDHD2	193.27543	335.381095666667	130.278558333333	274.202753666667	431.512924	323.222829333333
DDI1	7.374579	10.411642	14.713814	19.942019	8.894395	27.314606
DDI2	3.68729	5.679078	8.27652	9.971009	3.234325	4.097191
DDIT3	7891.72168	3400.82104	8451.24707	6887.47461	7245.69727	7292.99951
DDIT4	3258.64233	3131.0647	4108.83252	502.289581	1799.9021	1468.16003
DDIT4L	703.350525	479.88205	110.353607	995.854553	3423.53345	344.164032
DDN	104.165932	105.062935	83.684815	746.579346	139.884567	269.048859
DDO	187.129959	170.37233	351.292297	564.608398	141.50174	583.166809
DDOST	7231.08252333333	7469.87996333333	9455.46446333333	5905.74575666667	6478.35367666667	4835.14032033333
DDR1	2776.52905	2299.07983	1429.07922	6913.64844	3544.01196	4605.24268
DDR2	608.402832	1761.46057	714.539612	2475.30298	1679.42346	3615.08813
DDRGK1	2051.97681	2487.43604	2321.104	1438.31812	1826.58533	1771.35217
DDT	5840.206055	6556.02173	2673.77588	12845.7759	8811.515625	5366.63721
DDTL	28.576496	24.609337	5.51768	28.666651	4.851488	42.337639
DDX1	921.822449	598.196167	222.546432	785.21698	1981.02429	419.279205
DDX11L1|DDX11L9|DDX11L2|DDX11L5|DDX11L10|DDX11|DDX12P|LOC642846	29.498318	42.593082	70.810226	39.884037	19.405953	125.647186
DDX11|LOC642846|DDX12P	41.48201	66.255905	61.614094	63.565186	52.557789	98.332581
DDX17	16342.0684	19853.1094	25155.1035	13879.6445	15411.5605	27615.0664
DDX18	82.042198	79.507088	47.819893	28.666651	91.36969	53.263481
DDX19A	127.211494	181.730484	148.977371	203.159317	170.610672	202.128082
DDX19B	496.862274	474.202972	625.337097	203.159317	367.095947	296.363464
DDX20	40.560188	70.988472	38.62376	34.898533	83.283882	45.069099
DDX21	190.8172455	173.2118605	84.604431	118.405735	324.2411195	141.3530805
DDX23	1418.68469	921.903625	1184.46204	1538.0282	1524.98438	919.136475
DDX24	833.327454	514.903015	557.285706	1289.99927	1352.75659	717.008423
DDX25	7.8354905	8.9918725	11.4951675	34.275345	54.5792435	33.460392
DDX26B	125.367851	141.976944	119.549736	51.101421	73.580902	55.994942
DDX27	135.507904	300.044586	169.208862	90.985458	130.990173	144.76741
DDX28	282.999481	258.398041	127.826256	375.15921	532.855103	245.831451
DDX31	91.2604215	88.0257035	104.835922	181.3477365	80.049555	167.301964
DDX39A	746.676147	657.826477	953.639038	214.376694	542.558105	508.051666
DDX39B|ATP6V1G2-DDX39B	2.765467	2.839539	3.678453	2.492752	2.425744	5.462921
DDX3X	1680.021333	2057.719168	2307.769772	1015.7965505	2314.9683425	1684.628352
DDX3Y	198.191818	292.472504	136.102783	98.463715	388.119049	263.585938
DDX4	4.1482005	5.2058215	5.9774865	8.724633	4.851488	10.242977
DDX41	148.874323	256.0317535	143.9194915	107.811539	85.3053295	62.823593
DDX42	257.188446	246.093369	267.607483	204.405685	161.716278	223.979767
DDX43	807.516418	115.474579	377.96109	94.724587	1222.57495	620.041565
DDX46	307.888695	306.196938	228.523926	264.8549345	395.800568	234.905609
DDX47	170.537155	264.077118	213.350296	261.738983	631.502014	274.51178
DDX49	35.029251	63.416367	32.186466	115.912979	33.151836	66.920784
DDX5	5363.623655	4833.36841	7287.936035	7285.068605	5721.926025	6476.29297
DDX50	1117.709701	939.4141085	693.8482975	603.2460475	1361.246704	694.473862
DDX51	669.2430725	748.218475	1010.6550925	1266.9413615	448.358368	961.474151
DDX52	47.012943	40.700058	25.749174	83.507202	148.778961	55.994942
DDX53	2.765467	4.732565	3.678453	3.739129	2.425744	9.560112
DDX54	48.85659	120.207146	105.755539	186.956421	112.392807	185.739319
DDX55	328.168793	353.049316	386.23761	176.985413	269.257599	225.34549
DDX56	888.6368385	858.4872255	1723.355392	1145.4197275	407.120721	870.6530615
DDX58	83.8858415	124.4664535	56.5562225	38.6376605	143.9274825	49.1662905
DDX59	483.956787	666.345093	329.221588	410.05777	661.419556	375.575836
DDX6	3866.5842225	3466.130364	3631.5531795	3701.113877	4255.967727	3756.441071
DDX60	20.280094	21.769798	11.03536	8.724633	25.874603	10.925842
DDX60L	371.801731666667	384.284247	621.965149333333	107.603804666667	268.179486333333	207.590995666667
DEAF1	484.878601	604.8217775	532.4561155	496.0577165	506.5762025	381.038742
DEC1	2.765467	9.46513	14.713814	12.463761	5.660069	8.194382
DECR1	11581.7773	9603.32031	14047.0938	23514.1328	26135.7754	10180.1533
DECR2	1320.049772	1659.2371225	2061.3133985	1432.7094415	428.548111	958.0597705
DEDD	647.119324	614.286926	920.532959	628.173584	443.911163	635.064575
DEDD2	648.041138	901.080322	622.578247	872.463318	498.894684	622.77301
DEF6	0.921822	-0.946513	-0.919613	1.246376	0.808581	1.36573
DEF8	300.975018	317.0818215	445.5526695	241.17379	309.2823715	220.5654375
DEFA1B|DEFA3|DEFA1	24.889206	37.860519	42.302216	31.159405	16.171627	79.212357
DEFA4	4.609112	2.839539	7.356907	7.478257	4.042907	8.194382
DEFA5	29.498318	48.27216	72.649452	214.376694	30.726091	210.322464
DEFA6	13.827336	2.839539	7.356907	4.985505	22.640278	9.560112
DEFB1	259.953918	434.449432	476.359711	952.231384	1276.75	333.23819
DEFB103A	19.358271	20.823284	23.909946	61.072434	27.491766	39.606178
DEFB103B	12.905514	4.732565	4.598067	2.492752	4.042907	8.194382
DEFB103B|DEFB103A	18.436449	7.572104	12.874587	9.971009	3.234325	21.851685
DEFB104B|DEFB104A	20.280094	19.876772	20.231495	29.913029	19.405953	30.046066
DEFB105A|DEFB105B	1.843645	6.62559	4.598067	12.463761	4.851488	13.657303
DEFB106B|DEFB106A	9.218225	22.716311	29.427628	52.347797	10.511558	13.657303
DEFB107A|DEFB107B	10.140047	14.197694	18.392267	31.159405	10.511558	28.680336
DEFB108B	21.201916	32.181438	33.106079	73.536194	29.917511	69.652245
DEFB110	6.452757	9.4651295	11.495167	8.724633	8.0858135	12.9744375
DEFB112	5.530934	8.518617	11.954973	17.449266	4.851488	21.851685
DEFB113	11.061869	15.144207	15.633427	18.695643	11.320139	39.606178
DEFB114	8.296402	9.46513	8.27652	7.478257	7.277232	12.291573
DEFB115	3.68729	5.679078	4.598067	13.710137	4.851488	10.925842
DEFB116	1.843645	1.893026	3.678453	1.246376	1.617163	6.828651
DEFB118	11.061869	17.983746	21.151108	56.086926	11.320139	51.897751
DEFB119	94.947708	91.811752	95.639786	158.289764	131.798767	170.716278
DEFB121	47.934765	54.897751	57.016029	120.898491	40.42907	95.60112
DEFB123	11.061869	17.037233	21.151108	23.681147	8.085814	36.874718
DEFB124	7.374579	9.46513	10.115748	22.434771	8.894395	23.217415
DEFB125	0.921822	2.839539	2.75884	7.478257	2.425744	2.731461
DEFB126	822.265625	871.738403	1038.24353	4413.41797	980.809204	3979.73804
DEFB127	1.843645	2.839539	4.598067	6.231881	2.425744	2.731461
DEFB128	4.609112	7.572104	5.51768	13.710137	5.660069	16.388763
DEFB129	2.765467	0.946513	2.75884	2.492752	0	2.731461
DEFB131|LOC100129216	146.569765	143.396713	77.2475205	41.130414	122.0957845	92.186794
DEFB132	32.263786	27.448875	34.025696	97.217339	47.706299	68.286514
DEFB133	3.68729	7.572104	9.196134	8.724633	5.660069	15.023033
DEFB134	8.296402	12.304668	11.03536	9.971009	9.702976	21.851685
DEFB135	47.934765	67.202416	69.890617	81.01445	50.132042	192.567963
DEFB136	5.530934	9.46513	3.678453	13.710137	8.085814	13.657303
DEFB4A|DEFB4B	18.436449	39.753544	30.34724	173.246292	34.768997	107.892693
DEGS1	228.611969	323.707428	62.533707	33.652157	205.379669	12.291573
DEGS2	121.680557	53.951237	62.533707	755.303955	753.597839	472.542664
DEK	2445.59497	2235.66357	1438.27527	2232.25977	3367.74121	1753.59766
DENND1A	324.942406	360.621429	443.7134325	545.289566	276.534836	476.639862
DENND1B	58.6893623333333	43.855099	112.805902	70.6279816666667	155.517143333333	84.675278
DENND1C	402.836395	507.330933	350.372681	236.811462	68.729416	237.63707
DENND2A	252.579346	424.984314	423.941772	1049.44873	656.568054	951.914001
DENND2C	54.848433	71.4617275	64.8327435	114.666605	54.174951	105.8440975
DENND2D	45.1693	84.239655	45.980667	49.855045	86.518204	60.092133
DENND3	302.357758	246.093369	500.269653	104.695595	202.953918	211.688202
DENND4A	39.638363	74.774521	25.749174	134.608627	80.049553	125.647186
DENND4B	1325.1197485	1194.026036	1470.9215355	1209.608056	665.8667515	982.642913
DENND4C	1120.9360665	1189.293455	780.7517395	476.738892	1424.72034	738.860077
DENND5A	719.021484	793.177856	793.626343	421.275146	522.343567	330.506714
DENND5B	274.24218	301.937622	235.4210205	155.79702	230.4456865	186.42218
DENND6A	30.420139	26.502361	6.437294	16.20289	47.706299	24.583145
DENND6B	1912.78149	1826.77002	2263.16846	4713.79443	2547.83984	2463.77734
DENR	1131.07617	1729.27917	1859.45825	1407.15869	1772.41028	1737.20898
DEPDC1	135.507904	184.570023	446.932098	230.57959	93.795441	174.813477
DEPDC1B	51.622055	129.672272	128.745865	49.855045	24.257441	76.480896
DEPDC4	7.374579	3.786052	11.03536	31.159405	27.491766	34.143257
DEPDC5	51.622057	62.4698535	64.372936	102.2028465	114.4142605	112.6727485
DEPDC7	306.045044	517.742554	166.450012	27.420275	36.386162	221.248306
DEPTOR	335.543365	479.88205	346.694244	729.130066	1039.02698	710.179749
DERA	6022.26611	6263.07617	12075.4434	3105.96948	6113.68359	3489.44092
DERL1	1044.4248335	1386.168181	1279.1821285	377.028795	977.574854	660.330564
DERL2	5.530934	5.679078	8.27652	4.985505	4.042907	13.657303
DERL3	336.926083	309.036472	366.006109	513.5069865	106.7327395	823.5353945
DES	20.280094	24.609337	31.266853	285.420135	21.023115	350.992676
